0.021942	0.021942
0.033363	0.033363
0.044184	0.044184
0.053502	0.053502
0.060415	0.060415
0.065825	0.065825
0.075744	0.075744
0.084460	0.084460
0.092275	0.092275
0.100090	0.100090
0.108206	0.108206
0.115419	0.115419
0.124136	0.124136
0.128344	0.128344
0.135257	0.135257
0.142170	0.142170
0.146979	0.146979
0.153291	0.153291
0.159904	0.159904
0.164112	0.164112
