0.009585	0.011502
0.019808	0.021725
0.023642	0.026198
0.026837	0.029393
0.030032	0.033227
0.035144	0.036422
0.037700	0.041534
0.038978	0.045367
0.043450	0.047284
0.048562	0.050479
0.051757	0.054313
0.055591	0.056230
0.058786	0.058786
0.060064	0.060064
0.061981	0.062620
0.063898	0.063898
0.065815	0.067093
0.068371	0.068371
0.070288	0.069649
0.070288	0.070288
