0.033944	0.035730
0.051809	0.064761
0.067441	0.079053
0.074587	0.092452
0.079946	0.102278
0.088879	0.108531
0.092452	0.117910
0.097812	0.122823
0.102278	0.129969
0.104511	0.134435
0.109424	0.137115
0.112550	0.141581
0.116570	0.146047
0.118356	0.152747
0.121036	0.156766
0.123269	0.159893
0.125502	0.160786
0.127289	0.165252
0.131309	0.166592
0.133542	0.170612
