0.008946	0.009585
0.020447	0.019808
0.027476	0.031310
0.033227	0.040895
0.038978	0.047284
0.042173	0.051757
0.046006	0.055591
0.050479	0.058147
0.055591	0.062620
0.057508	0.065815
0.060703	0.069649
0.061981	0.073482
0.063898	0.075399
0.065815	0.076677
0.068371	0.077955
0.068371	0.079872
0.069649	0.080511
0.073482	0.080511
0.076038	0.081789
0.078594	0.083706
