0.010863	0.009585
0.020447	0.023003
0.027476	0.028754
0.033227	0.035144
0.038978	0.040895
0.041534	0.042173
0.042173	0.044728
0.044728	0.047923
0.047923	0.051118
0.050479	0.054313
0.051757	0.058786
0.054313	0.061981
0.056230	0.063898
0.060064	0.065815
0.061981	0.067093
0.063259	0.070288
0.063259	0.072204
0.065176	0.073482
0.070288	0.076038
0.070927	0.076677
