0.052205	0.047255
0.085959	0.093159
0.106661	0.118812
0.123312	0.138614
0.140864	0.153015
0.153465	0.164716
0.161566	0.175968
0.167867	0.184068
0.178668	0.191719
0.186769	0.196670
0.194419	0.204320
0.196670	0.209271
0.199370	0.216472
0.203420	0.219622
0.208371	0.222772
0.213321	0.227723
0.215122	0.232223
0.216922	0.234023
0.219172	0.238524
0.221872	0.240774
