0.041728	0.041728
0.065731	0.065731
0.086780	0.086780
0.103397	0.103397
0.119645	0.119645
0.138109	0.138109
0.148080	0.148080
0.159527	0.159527
0.168759	0.168759
0.177253	0.177253
0.183900	0.183900
0.193501	0.193501
0.201256	0.201256
0.206056	0.206056
0.213072	0.213072
0.221196	0.221196
0.223781	0.223781
0.226736	0.226736
0.231905	0.231905
0.235229	0.235229
